occurrenceID,eventDate,date_year,month,decimalLatitude,decimalLongitude,sst,sss,datasetName,basisOfRecord,coordinateUncertaintyInMeters,season
928_30,2012-01-13 08:19:27+00:00,2012,1,21.943223,-159.78798,25.49,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_72,2012-01-13 16:48:11+00:00,2012,1,21.954187,-159.825533,25.49,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_70,2012-01-13 16:33:53+00:00,2012,1,21.995627,-159.826727,25.49,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_69,2012-01-13 16:32:27+00:00,2012,1,21.999817,-159.826832,25.49,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_68,2012-01-13 16:27:49+00:00,2012,1,22.013403,-159.827177,25.44,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_65,2012-01-13 16:01:17+00:00,2012,1,22.091152,-159.830128,25.4,35.13,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_57,2012-01-13 15:05:07+00:00,2012,1,22.074362,-159.822445,25.44,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_56,2012-01-13 15:01:47+00:00,2012,1,22.067997,-159.822325,25.44,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_152,2012-01-19 11:16:14+00:00,2012,1,22.080712,-159.92922,25.46,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_124,2012-01-18 14:16:34+00:00,2012,1,22.082798,-159.927472,25.46,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_27,2012-01-13 07:25:03+00:00,2012,1,21.936995,-159.714588,25.45,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_97,2012-01-16 17:06:13+00:00,2012,1,22.02965,-159.847963,25.45,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_123,2012-01-18 14:15:56+00:00,2012,1,22.08378,-159.928475,25.45,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
928_122,2012-01-18 14:15:16+00:00,2012,1,22.084782,-159.9295,25.45,35.12,"HRC Vessel Survey off Kaua'i, January 2012",HumanObservation,,Winter
861_256,2012-03-07 13:10:00+00:00,2012,3,34.392298,-119.844475,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_335,2012-03-12 11:15:00+00:00,2012,3,34.383412,-119.886589,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_253,2012-03-07 12:03:00+00:00,2012,3,34.387358,-119.829219,15.32,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_1432,2011-03-21 13:33:00+00:00,2011,3,34.363459,-119.892494,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_436,2012-03-21 09:52:00+00:00,2012,3,34.375449,-119.877011,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_1421,2011-03-21 09:50:00+00:00,2011,3,34.375738,-119.873012,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_243,2012-03-07 09:04:00+00:00,2012,3,34.384742,-119.851224,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_1335,2011-03-13 09:27:00+00:00,2011,3,34.380864,-119.856899,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
861_438,2012-03-21 13:02:00+00:00,2012,3,34.363262,-119.86513,15.17,33.44,"Gray Whales Count annual survey of northbound migration in Santa Barbara Channel, California 2011-2012",HumanObservation,,Spring
EC:CETACEA:OC1,2022-06-26 00:00:00+00:00,2022,6,0.862471014,-80.07120604,26.39,32.18,,HumanObservation,,Summer
EC:CETACEA:OC2,2022-06-26 00:00:00+00:00,2022,6,0.880402001,-80.09877001,26.38,32.25,,HumanObservation,,Summer
EC:CETACEA:OC3,2022-06-07 00:00:00+00:00,2022,6,0.986530976,-79.951907,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC4,2022-06-07 00:00:00+00:00,2022,6,0.970760006,-79.91149197,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC5,2022-07-25 00:00:00+00:00,2022,7,0.906441975,-79.91135401,26.43,32.1,,HumanObservation,,Summer
EC:CETACEA:OC6,2022-07-25 00:00:00+00:00,2022,7,0.987218041,-79.97426203,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC7,2022-07-25 00:00:00+00:00,2022,7,0.984879993,-79.95618797,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC8,2022-07-25 00:00:00+00:00,2022,7,0.979987979,-79.95103402,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC9,2022-07-25 00:00:00+00:00,2022,7,0.953590013,-79.92515598,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC10,2022-07-27 00:00:00+00:00,2022,7,0.959882978,-79.87368104,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC11,2022-07-27 00:00:00+00:00,2022,7,0.979166972,-79.887681,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC12,2022-07-30 00:00:00+00:00,2022,7,0.938215842,-79.87382865,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC13,2022-07-31 00:00:00+00:00,2022,7,0.871374,-79.952781,26.43,32.12,,HumanObservation,,Summer
EC:CETACEA:OC14,2022-07-31 00:00:00+00:00,2022,7,0.98542,-79.937487,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC15,2022-07-31 00:00:00+00:00,2022,7,0.98542,-79.937487,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC16,2022-02-08 00:00:00+00:00,2022,2,0.935171,-79.898127,26.46,32.09,,HumanObservation,,Winter
EC:CETACEA:OC17,2022-06-08 00:00:00+00:00,2022,6,0.935541,-79.911832,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC18,2022-06-08 00:00:00+00:00,2022,6,0.98435,-79.869964,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC19,2022-06-08 00:00:00+00:00,2022,6,0.980937,-79.86618,26.46,32.09,,HumanObservation,,Summer
EC:CETACEA:OC20,2022-12-08 00:00:00+00:00,2022,12,0.940192,-79.982776,26.45,32.13,,HumanObservation,,Winter
EC:CETACEA:OC21,2022-12-08 00:00:00+00:00,2022,12,0.983642,-80.00765,26.43,32.17,,HumanObservation,,Winter
EC:CETACEA:OC22,2022-12-08 00:00:00+00:00,2022,12,0.965825,-79.984471,26.45,32.13,,HumanObservation,,Winter
EC:CETACEA:OC23,2022-08-15 00:00:00+00:00,2022,8,0.973795,-79.988816,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC24,2022-08-15 00:00:00+00:00,2022,8,0.973802,-79.988848,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC25,2022-08-15 00:00:00+00:00,2022,8,0.969722,-79.995171,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC26,2022-08-19 00:00:00+00:00,2022,8,0.963254,-79.982724,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC27,2022-08-19 00:00:00+00:00,2022,8,0.969076,-79.993551,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC28,2022-08-19 00:00:00+00:00,2022,8,0.975597,-79.98319,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC29,2022-08-20 00:00:00+00:00,2022,8,0.971252,-79.990061,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC30,2022-08-20 00:00:00+00:00,2022,8,0.991225,-79.986186,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC31,2022-08-20 00:00:00+00:00,2022,8,0.996,-79.985558,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC32,2022-08-22 00:00:00+00:00,2022,8,0.932828,-79.9712,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC33,2022-08-22 00:00:00+00:00,2022,8,0.984861,-79.990259,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC34,2022-08-22 00:00:00+00:00,2022,8,0.911438,-79.949531,26.43,32.12,,HumanObservation,,Summer
EC:CETACEA:OC36,2022-08-24 00:00:00+00:00,2022,8,0.921123,-80.102675,26.42,32.2,,HumanObservation,,Summer
EC:CETACEA:OC37,2022-08-24 00:00:00+00:00,2022,8,0.924255,-80.085841,26.42,32.2,,HumanObservation,,Summer
EC:CETACEA:OC38,2022-08-24 00:00:00+00:00,2022,8,0.866061,-80.013796,26.39,32.18,,HumanObservation,,Summer
EC:CETACEA:OC39,2022-08-25 00:00:00+00:00,2022,8,0.993433,-80.007075,26.43,32.17,,HumanObservation,,Summer
EC:CETACEA:OC40,2022-08-25 00:00:00+00:00,2022,8,0.981822,-79.965027,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC41,2022-08-25 00:00:00+00:00,2022,8,0.91238,-79.9263,26.43,32.12,,HumanObservation,,Summer
EC:CETACEA:OC42,2022-08-30 00:00:00+00:00,2022,8,0.992701,-79.96984,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC43,2022-08-30 00:00:00+00:00,2022,8,1.005938,-79.972987,26.49,32.12,,HumanObservation,,Summer
EC:CETACEA:OC44,2022-08-30 00:00:00+00:00,2022,8,0.988211,-79.962237,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC45,2022-08-30 00:00:00+00:00,2022,8,0.988211,-79.962237,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC46,2022-08-31 00:00:00+00:00,2022,8,1.003278,-79.972833,26.49,32.12,,HumanObservation,,Summer
EC:CETACEA:OC47,2022-08-31 00:00:00+00:00,2022,8,1.005084,-79.963361,26.49,32.12,,HumanObservation,,Summer
EC:CETACEA:OC48,2022-06-09 00:00:00+00:00,2022,6,0.859977,-79.940704,26.43,32.12,,HumanObservation,,Summer
EC:CETACEA:OC49,2022-06-09 00:00:00+00:00,2022,6,0.984972,-79.922706,26.45,32.13,,HumanObservation,,Summer
EC:CETACEA:OC50,2022-07-09 00:00:00+00:00,2022,7,0.876103,-80.069388,26.39,32.18,,HumanObservation,,Summer
EC:CETACEA:OC51,2022-07-09 00:00:00+00:00,2022,7,0.870656,-80.062242,26.39,32.18,,HumanObservation,,Summer
2145_1379,2015-11-01 09:21:10+00:00,2015,11,36.937667,-122.162833,12.72,32.67,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1373,2015-11-01 07:20:59+00:00,2015,11,37.086833,-122.394667,12.72,32.27,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1406,2015-11-07 09:42:53+00:00,2015,11,33.946667,-120.278,14.52,33.41,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1204,2015-09-29 14:20:52+00:00,2015,9,50.8055,-129.493667,10.5,31.63,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1320,2015-10-28 16:50:59+00:00,2015,10,45.703333,-124.008333,11.89,27.13,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1374,2015-11-01 08:08:38+00:00,2015,11,37.035667,-122.3275,12.7,32.47,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_463,2015-08-12 07:57:15+00:00,2015,8,55.415,-154.646167,7.13,32.39,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_559,2015-08-14 13:41:23+00:00,2015,8,55.108833,-153.252167,7.02,32.56,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_506,2015-08-13 13:50:47+00:00,2015,8,53.7765,-152.322167,6.86,32.71,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1084,2015-09-15 09:56:23+00:00,2015,9,57.867833,-136.600333,8.67,31.5,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_72,2015-07-19 10:35:01+00:00,2015,7,57.825167,-136.52,8.68,31.39,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1085,2015-09-15 10:54:58+00:00,2015,9,57.783167,-136.577333,8.68,31.39,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_71,2015-07-19 09:08:17+00:00,2015,7,57.660667,-136.333,8.66,31.43,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_69,2015-07-19 08:30:26+00:00,2015,7,57.5855,-136.321,8.66,31.43,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1087,2015-09-15 13:39:44+00:00,2015,9,57.526667,-136.316,8.73,31.43,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1113,2015-09-16 16:14:55+00:00,2015,9,57.331667,-136.802167,9.03,31.96,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1109,2015-09-16 14:03:41+00:00,2015,9,57.2165,-136.723333,9.03,31.92,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1103,2015-09-16 13:26:10+00:00,2015,9,57.113833,-136.642333,9.06,31.9,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1088,2015-09-15 14:49:08+00:00,2015,9,57.4225,-136.216333,8.73,31.42,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1091,2015-09-15 16:28:48+00:00,2015,9,57.250333,-136.027833,8.71,31.39,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_63,2015-07-18 13:59:44+00:00,2015,7,57.044333,-135.946,8.81,31.35,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1129,2015-09-17 14:15:00+00:00,2015,9,56.9755,-136.532333,9.04,31.95,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1102,2015-09-16 12:31:51+00:00,2015,9,56.971,-136.528,9.04,31.95,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1101,2015-09-16 11:57:51+00:00,2015,9,56.882,-136.458333,9.06,31.93,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1136,2015-09-17 16:06:01+00:00,2015,9,56.877333,-136.051167,8.92,31.49,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1137,2015-09-17 16:17:00+00:00,2015,9,56.880333,-136.015167,8.92,31.49,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_61,2015-07-18 13:22:56+00:00,2015,7,56.954667,-135.906,8.79,31.34,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1099,2015-09-16 10:09:47+00:00,2015,9,56.885333,-135.9495,8.89,31.46,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1138,2015-09-17 16:38:00+00:00,2015,9,56.887,-135.919333,8.89,31.46,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1139,2015-09-17 16:50:00+00:00,2015,9,56.890333,-135.865667,8.83,31.43,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1097,2015-09-16 09:44:13+00:00,2015,9,56.894833,-135.821667,8.78,31.31,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1148,2015-09-18 10:10:50+00:00,2015,9,56.720333,-135.768333,8.85,31.47,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1150,2015-09-18 10:28:02+00:00,2015,9,56.705167,-135.679667,8.83,31.39,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_478,2015-08-12 16:05:21+00:00,2015,8,54.774667,-154.854167,6.97,32.54,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1151,2015-09-18 11:15:17+00:00,2015,9,56.640667,-135.485167,8.7,31.26,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1153,2015-09-18 11:43:30+00:00,2015,9,56.621,-135.346833,8.61,31.24,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1152,2015-09-18 11:41:55+00:00,2015,9,56.6245,-135.341167,8.61,31.24,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1154,2015-09-18 12:13:34+00:00,2015,9,56.550167,-135.461667,8.74,31.27,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1155,2015-09-18 12:21:42+00:00,2015,9,56.531167,-135.493167,8.74,31.27,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_57,2015-07-16 09:16:07+00:00,2015,7,55.9685,-134.550333,8.39,31.02,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_56,2015-07-16 09:09:11+00:00,2015,7,55.951667,-134.5275,8.39,31.02,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_55,2015-07-16 09:04:34+00:00,2015,7,55.941333,-134.513,8.39,31.02,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_54,2015-07-16 08:55:58+00:00,2015,7,55.921833,-134.486667,8.36,30.8,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_53,2015-07-16 07:53:05+00:00,2015,7,55.787167,-134.303167,8.62,30.77,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1159,2015-09-19 09:48:37+00:00,2015,9,54.7775,-133.022333,8.87,30.57,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_37,2015-07-15 09:23:44+00:00,2015,7,54.747,-132.955833,8.88,30.56,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Summer
2145_1190,2015-09-29 12:33:55+00:00,2015,9,51.111667,-129.689667,10.52,31.68,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1191,2015-09-29 12:50:19+00:00,2015,9,51.059167,-129.672167,10.53,31.69,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1192,2015-09-29 12:52:09+00:00,2015,9,51.053333,-129.670333,10.53,31.69,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1193,2015-09-29 13:03:01+00:00,2015,9,51.0195,-129.658667,10.52,31.63,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1358,2015-10-30 16:08:28+00:00,2015,10,41.656167,-124.273667,11.11,32.76,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1359,2015-10-30 16:18:26+00:00,2015,10,41.629333,-124.247,11.1,32.8,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1360,2015-10-30 16:21:58+00:00,2015,10,41.620333,-124.236333,11.1,32.8,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1364,2015-10-30 17:23:33+00:00,2015,10,41.428833,-124.162833,11.32,32.84,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1367,2015-10-31 09:20:40+00:00,2015,10,38.9055,-123.771667,11.64,33.07,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1369,2015-10-31 11:03:41+00:00,2015,10,38.718667,-123.550167,11.54,33.11,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1371,2015-10-31 13:44:01+00:00,2015,10,38.419667,-123.2125,11.44,33.11,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1375,2015-11-01 08:30:28+00:00,2015,11,37.0095,-122.2945,12.7,32.47,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1322,2015-10-28 17:48:01+00:00,2015,10,45.5485,-124.011667,11.92,28.28,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1196,2015-09-29 13:40:30+00:00,2015,9,50.907833,-129.609333,10.53,31.67,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1197,2015-09-29 13:42:36+00:00,2015,9,50.902333,-129.604333,10.53,31.67,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1198,2015-09-29 13:46:23+00:00,2015,9,50.892,-129.595167,10.53,31.67,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1199,2015-09-29 13:54:32+00:00,2015,9,50.869667,-129.575333,10.5,31.62,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1200,2015-09-29 13:55:27+00:00,2015,9,50.867167,-129.573,10.5,31.62,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1201,2015-09-29 14:05:21+00:00,2015,9,50.840833,-129.5465,10.5,31.62,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1202,2015-09-29 14:07:19+00:00,2015,9,50.8365,-129.539833,10.5,31.62,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1203,2015-09-29 14:13:11+00:00,2015,9,50.823,-129.519833,10.51,31.65,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1205,2015-09-29 14:28:15+00:00,2015,9,50.788333,-129.469333,10.5,31.63,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1234,2015-10-06 16:28:53+00:00,2015,10,49.8905,-127.5775,10.51,31.01,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1233,2015-10-06 09:59:10+00:00,2015,10,49.5595,-126.902,10.62,30.32,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1230,2015-10-06 08:16:19+00:00,2015,10,49.547667,-126.687333,10.61,29.89,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
2145_1224,2015-10-04 14:42:13+00:00,2015,10,49.064667,-125.936333,10.64,29.82,"SWFSC Marine Mammal Survey, CLAWS 2015, Cruise 1648",HumanObservation,,Autumn
